pc1,pc2
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.00068190984198,1.1791963468211881
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-1.0375419873166063,1.2117379654240519
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.7128048093912831,0.9926132964474711
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.9521016874870694,1.4871568364689776
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.5442560049217816,1.7337052985416193
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.6748985152088458,1.1981325258898292
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.7586241465596636,0.8382660874622687
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8022921812960494,0.7463895235371324
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.8004451725796362,0.7177309805018942
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.6268839623961434,0.46563849437843935
-0.4817350590110382,0.0381944283724437
-0.4817350590110382,0.0381944283724437
