id,ciudad,fecha,anio,mes,hora,dia_semana,es_fin_semana,periodo_dia,categoria_delito,es_peligroso,latitud,longitud
31388574,philadelphia,2025-07-07,2025,7,16,monday,False,tarde,robo_con_violencia,True,40.05924286,-75.02856204
35592236,philadelphia,2025-11-08,2025,11,10,saturday,True,mañana,daño_propiedad,False,40.05151936,-75.0453242
33842340,philadelphia,2025-09-15,2025,9,15,monday,False,tarde,robo_simple,False,39.94500411,-75.17830883
33842344,philadelphia,2025-09-15,2025,9,16,monday,False,tarde,robo_simple,False,39.93985323,-75.1789289
33842348,philadelphia,2025-09-15,2025,9,17,monday,False,tarde,robo_simple,False,39.93985323,-75.1789289
35592244,philadelphia,2025-11-08,2025,11,16,saturday,True,tarde,daño_propiedad,False,40.01220571,-75.05528239
33842352,philadelphia,2025-09-15,2025,9,19,monday,False,noche,robo_simple,False,39.93799162,-75.16762896
33842356,philadelphia,2025-09-15,2025,9,22,monday,False,noche,robo_simple,False,39.94533224,-75.17770313
35592252,philadelphia,2025-11-08,2025,11,20,saturday,True,noche,daño_propiedad,False,40.03856141,-75.03935425
29729756,philadelphia,2025-05-20,2025,5,21,tuesday,False,noche,sin_relevancia,False,40.02755265,-75.07883592
35592260,philadelphia,2025-11-09,2025,11,7,sunday,True,mañana,daño_propiedad,False,40.01302075,-75.07008639
31720874,philadelphia,2025-07-16,2025,7,14,wednesday,False,tarde,drogas,False,40.01259823,-75.13969632
32076381,philadelphia,2025-07-26,2025,7,17,saturday,True,tarde,robo_vehiculo,False,40.02822951,-75.06430651
36266569,philadelphia,2025-12-02,2025,12,2,tuesday,False,madrugada,robo_vehiculo,False,39.94296631,-75.16530331
32076384,philadelphia,2025-07-26,2025,7,8,saturday,True,mañana,robo_vehiculo,False,39.98000308,-75.17918898
32769190,philadelphia,2025-08-15,2025,8,10,friday,False,mañana,agresion,True,40.00888411,-75.13559966
33495913,philadelphia,2025-09-05,2025,9,16,friday,False,tarde,agresion,True,39.92415827,-75.17793527
33495914,philadelphia,2025-09-05,2025,9,17,friday,False,tarde,agresion,True,39.92776249,-75.18164974
33495915,philadelphia,2025-09-05,2025,9,17,friday,False,tarde,agresion,True,39.92428657,-75.1904496
33495917,philadelphia,2025-09-06,2025,9,4,saturday,True,madrugada,agresion,True,39.92279775,-75.17155529
36266582,philadelphia,2025-12-01,2025,12,20,monday,False,noche,robo_vehiculo,False,39.92630871,-75.15902373
34185881,philadelphia,2025-09-25,2025,9,19,thursday,False,noche,robo_simple,False,39.96306693,-75.16799523
35592291,philadelphia,2025-11-08,2025,11,12,saturday,True,tarde,fraude_engaño,False,40.01787428,-75.15808835
35955649,philadelphia,2025-11-20,2025,11,13,thursday,False,tarde,robo_simple,False,39.98900245,-75.11100157
35592293,philadelphia,2025-11-08,2025,11,11,saturday,True,mañana,fraude_engaño,False,40.06614656,-75.15510772
30430465,philadelphia,2025-06-09,2025,6,16,monday,False,tarde,sin_relevancia,False,39.9691974,-75.22844285
33495949,philadelphia,2025-09-05,2025,9,22,friday,False,noche,agresion,True,39.92878745,-75.18047643
36266603,philadelphia,2025-12-01,2025,12,16,monday,False,tarde,robo_vehiculo,False,39.93946501,-75.16306056
31720921,philadelphia,2025-07-17,2025,7,23,thursday,False,noche,sin_relevancia,False,39.98072207,-75.16212217
35592301,philadelphia,2025-11-08,2025,11,13,saturday,True,tarde,fraude_engaño,False,40.04717031,-75.16550261
29729821,philadelphia,2025-05-20,2025,5,15,tuesday,False,tarde,agresion,True,39.97609616,-75.18289525
36266609,philadelphia,2025-12-01,2025,12,20,monday,False,noche,robo_vehiculo,False,39.925513,-75.159205
30430478,philadelphia,2025-06-10,2025,6,8,tuesday,False,mañana,sin_relevancia,False,39.99040563,-75.1584786
29729825,philadelphia,2025-05-20,2025,5,19,tuesday,False,noche,agresion,True,39.98588444,-75.18660214
29729829,philadelphia,2025-05-20,2025,5,19,tuesday,False,noche,agresion,True,39.99386712,-75.17398894
31720934,philadelphia,2025-07-16,2025,7,21,wednesday,False,noche,sin_relevancia,False,39.94113148,-75.21802998
31720936,philadelphia,2025-07-16,2025,7,21,wednesday,False,noche,sin_relevancia,False,39.94113148,-75.21802998
31720938,philadelphia,2025-07-16,2025,7,21,wednesday,False,noche,sin_relevancia,False,39.94113148,-75.21802998
31720940,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.92365144,-75.234342
31720942,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.92437831,-75.23294344
31720944,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.92437831,-75.23294344
36266625,philadelphia,2025-12-01,2025,12,14,monday,False,tarde,robo_vehiculo,False,40.07870636,-74.99126581
36266631,philadelphia,2025-12-02,2025,12,7,tuesday,False,mañana,robo_vehiculo,False,39.96445858,-75.16097264
30072594,philadelphia,2025-05-30,2025,5,13,friday,False,tarde,fraude_engaño,False,40.04084983,-75.14550327
31720963,philadelphia,2025-07-16,2025,7,17,wednesday,False,tarde,sin_relevancia,False,39.95669593,-75.16316521
34185947,philadelphia,2025-09-25,2025,9,10,thursday,False,mañana,robo_simple,False,40.02964082,-75.11591211
29729868,philadelphia,2025-05-20,2025,5,19,tuesday,False,noche,agresion,True,39.97509846,-75.18473327
29729872,philadelphia,2025-05-20,2025,5,23,tuesday,False,noche,agresion,True,39.97509846,-75.18473327
32076469,philadelphia,2025-07-26,2025,7,7,saturday,True,mañana,robo_vehiculo,False,40.01104939,-75.09737249
31720971,philadelphia,2025-07-16,2025,7,17,wednesday,False,tarde,sin_relevancia,False,39.95669593,-75.16316521
30072613,philadelphia,2025-05-30,2025,5,18,friday,False,noche,fraude_engaño,False,39.99939457,-75.17072539
31720979,philadelphia,2025-07-16,2025,7,20,wednesday,False,noche,sin_relevancia,False,39.95611659,-75.1538698
31720980,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.91331179,-75.24086756
34883827,philadelphia,2025-10-16,2025,10,17,thursday,False,tarde,daño_propiedad,False,39.990374,-75.151491
31720982,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.91331179,-75.24086756
31720984,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.92523557,-75.23422595
31720986,philadelphia,2025-07-16,2025,7,23,wednesday,False,noche,sin_relevancia,False,39.91331179,-75.24086756
31720988,philadelphia,2025-07-16,2025,7,23,wednesday,False,noche,sin_relevancia,False,39.91331179,-75.24086756
30072634,philadelphia,2025-05-31,2025,5,2,saturday,True,madrugada,daño_propiedad,False,40.04181311,-75.21854126
30072638,philadelphia,2025-05-30,2025,5,12,friday,False,tarde,daño_propiedad,False,39.96822806,-75.21584581
30072639,philadelphia,2025-05-30,2025,5,20,friday,False,noche,daño_propiedad,False,40.04380661,-75.1008407
32076489,philadelphia,2025-07-26,2025,7,16,saturday,True,tarde,robo_vehiculo,False,39.94917814,-75.23207521
30072646,philadelphia,2025-05-31,2025,5,7,saturday,True,mañana,daño_propiedad,False,39.97363857,-75.20157522
30072647,philadelphia,2025-05-30,2025,5,22,friday,False,noche,daño_propiedad,False,40.04804229,-75.06434312
30072655,philadelphia,2025-05-31,2025,5,3,saturday,True,madrugada,daño_propiedad,False,40.06943666,-75.07723783
35592383,philadelphia,2025-11-08,2025,11,12,saturday,True,tarde,fraude_engaño,False,40.06389911,-75.05873356
36266686,philadelphia,2025-12-01,2025,12,15,monday,False,tarde,robo_vehiculo,False,40.04291876,-75.02715262
28701459,philadelphia,2025-04-21,2025,4,7,monday,False,mañana,robo_vehiculo,False,40.00224792,-75.13791527
29729939,philadelphia,2025-05-20,2025,5,11,tuesday,False,mañana,sin_relevancia,False,39.97339745,-75.20510325
33146410,philadelphia,2025-08-26,2025,8,13,tuesday,False,tarde,agresion,True,39.92015747,-75.15188189
29729941,philadelphia,2025-05-21,2025,5,4,wednesday,False,madrugada,sin_relevancia,False,39.96809737,-75.21070761
29729942,philadelphia,2025-05-20,2025,5,16,tuesday,False,tarde,sin_relevancia,False,39.95079676,-75.1544452
28027592,philadelphia,2025-03-31,2025,3,17,monday,False,tarde,sin_relevancia,False,40.03177832,-75.03180946
36266690,philadelphia,2025-12-01,2025,12,6,monday,False,mañana,robo_vehiculo,False,39.96026221,-75.15487679
33146414,philadelphia,2025-08-26,2025,8,11,tuesday,False,mañana,agresion,True,40.01381117,-75.07248821
33146415,philadelphia,2025-08-26,2025,8,14,tuesday,False,tarde,agresion,True,40.06638845,-75.16847183
33146416,philadelphia,2025-08-26,2025,8,18,tuesday,False,noche,agresion,True,39.94977446,-75.158709
33146417,philadelphia,2025-08-26,2025,8,9,tuesday,False,mañana,agresion,True,39.93711007,-75.22205143
34883869,philadelphia,2025-10-16,2025,10,16,thursday,False,tarde,daño_propiedad,False,39.97369219,-75.24972853
33146423,philadelphia,2025-08-27,2025,8,8,wednesday,False,mañana,agresion,True,40.04782869,-75.17128942
33146425,philadelphia,2025-08-26,2025,8,20,tuesday,False,noche,agresion,True,39.94376368,-75.22311305
34883874,philadelphia,2025-10-16,2025,10,18,thursday,False,noche,daño_propiedad,False,39.95217146,-75.21974343
28701494,philadelphia,2025-04-20,2025,4,20,sunday,True,noche,robo_vehiculo,False,39.95097961,-75.20601239
31721055,philadelphia,2025-07-16,2025,7,22,wednesday,False,noche,sin_relevancia,False,39.9511194,-75.15924169
28701498,philadelphia,2025-04-20,2025,4,15,sunday,True,tarde,robo_vehiculo,False,39.96017931,-75.23845466
30430611,philadelphia,2025-06-09,2025,6,14,monday,False,tarde,sin_relevancia,False,40.07937205,-75.17671161
33146445,philadelphia,2025-08-26,2025,8,16,tuesday,False,tarde,agresion,True,40.05244167,-75.15645037
32076555,philadelphia,2025-07-26,2025,7,11,saturday,True,mañana,robo_vehiculo,False,40.02924763,-75.06759511
