umap1,umap2
11.755316,13.450776
12.21902,13.268691
11.352789,13.776807
11.741843,13.434338
12.224259,13.393235
11.982044,13.401373
11.381516,13.755633
12.3155365,13.288135
11.730563,13.465563
12.205214,13.259586
11.376611,13.7306795
11.747717,13.466846
11.753531,13.452737
12.380975,13.233148
12.364323,13.280247
11.732394,13.483299
11.738629,13.478231
11.353277,13.787938
11.883758,13.3995905
11.714662,13.464342
12.269221,13.211703
11.731179,13.463177
11.400503,13.737917
11.30898,13.760377
11.7306385,13.462401
12.039886,13.456059
11.743634,13.463807
12.202177,13.288544
11.605704,13.602888
11.388553,13.754754
11.998649,13.357393
11.632945,13.54681
11.389305,13.738162
12.011107,13.333362
11.775926,13.494722
11.412067,13.798825
11.393459,13.762678
11.941477,13.435194
12.517024,13.278117
11.38296,13.755652
12.544982,13.313428
12.009026,13.376264
11.38296,13.755652
12.567336,13.3294735
12.024282,13.055461
11.395531,13.762026
11.368137,13.748838
11.895226,13.472686
11.929986,13.459461
12.292116,13.272319
16.600836,7.5789742
12.332871,13.341572
11.350861,13.804154
11.986461,13.343824
11.387154,13.795141
11.766029,13.386045
12.0168495,13.0595455
11.401258,13.762469
11.989454,13.073294
11.986833,13.047256
11.972935,13.348386
12.032108,13.387363
12.036232,13.335512
12.102543,13.41775
12.011455,13.382793
12.043592,13.354195
11.911326,13.371602
12.041146,13.3560705
12.002375,13.016266
12.007353,13.142456
11.797033,13.286559
11.879565,13.284457
11.902625,13.174878
12.01986,13.212815
11.445059,13.634909
11.785194,13.292551
12.009475,13.325593
11.79349,13.302757
11.798927,13.326912
12.012383,13.297914
11.836888,13.307731
11.477374,13.59579
11.999724,13.208094
12.0207205,13.346542
11.960052,13.01327
11.721862,13.418998
11.948393,13.203688
11.445922,13.669287
11.965788,13.13951
11.930391,13.229783
11.8213825,13.119183
11.814068,13.254186
11.944245,13.207489
11.809228,13.16908
11.9191885,13.216943
11.826728,13.027967
11.897515,12.987584
11.911384,13.125778
11.899126,13.160627
11.914201,13.15916
11.839963,13.234106
11.811535,13.187017
11.81415,13.177315
11.871232,13.074379
11.870944,13.07813
11.899485,13.160092
11.97388,13.156856
11.478266,13.560512
11.927344,13.214036
11.887468,13.070967
11.954554,12.975005
11.917429,13.187308
11.963609,12.976554
11.893323,13.017447
11.817592,13.206505
11.759661,13.182914
11.883183,12.995375
12.047955,13.093926
11.80688,13.168386
11.984573,13.151403
11.43056,13.611274
11.463443,13.530629
11.997732,12.93169
11.95558,13.200224
11.877575,13.092296
11.845128,13.201418
11.964236,12.980668
11.461752,13.597076
12.207546,6.0137467
12.424169,6.11057
12.431998,6.584035
12.140611,5.992158
12.054431,5.9605203
12.4459,6.552772
12.47627,6.5213866
11.97182,6.006846
11.902548,5.726291
12.050291,5.9502435
12.040565,5.9405537
11.983287,6.0126677
12.4416895,6.5553184
12.36179,6.853792
11.884175,5.782968
12.24688,6.061776
10.545245,8.696926
11.8652,5.747425
11.885022,5.76418
11.883111,5.7739234
12.220039,6.055357
12.2523985,6.762972
9.030251,8.252464
12.031414,5.9404273
11.860845,5.765634
12.161253,6.0247755
12.248437,6.771483
12.431407,6.1760383
11.095036,9.198438
12.448094,6.1042094
11.322348,9.363792
12.4980345,6.2409954
12.083078,5.9246264
12.342486,6.5669312
12.3035555,6.022813
12.349014,6.225226
12.2408495,6.7761993
12.039908,5.8984632
11.856404,5.786925
12.427309,6.554396
12.503429,6.2612667
12.089837,5.929749
12.38926,6.633083
11.301076,10.19644
12.422436,6.564233
12.028664,5.978847
12.0476265,10.317128
12.248798,6.7838917
11.892837,5.7605476
11.891678,5.7630906
11.875893,5.761739
11.219578,9.808855
11.864125,5.8008027
12.520031,6.307389
12.187946,6.779331
12.279386,6.1475224
12.372578,6.299186
12.244915,6.7775526
12.103629,5.877969
11.904107,5.76581
12.248525,6.757626
12.451561,6.536161
12.087397,5.9829454
11.875124,5.7578835
12.29102,6.77271
12.108181,5.9329324
11.862826,5.7471166
10.013608,8.738357
11.106972,9.078821
12.312539,6.7827125
12.143959,5.8780212
12.363235,6.551643
12.103757,5.9201117
11.897916,5.761523
11.806256,9.186645
12.109605,5.93182
11.942385,5.7074695
11.426095,8.756035
11.894157,5.771522
12.313264,6.03862
11.865978,9.941355
10.807776,8.737427
12.679773,6.3153777
11.905864,5.756069
11.855676,5.7400355
11.897688,5.7584515
12.293043,6.8099265
12.427456,6.5780816
12.057528,5.9613004
11.848514,5.7676754
12.361049,6.0802307
12.736532,6.2299566
12.272905,6.0808525
12.246816,6.7509203
11.896275,5.741889
12.211343,6.769958
12.23419,6.0025167
12.138157,5.9629955
12.133539,5.934145
12.1010275,6.088978
12.090572,6.1354494
12.499827,8.363916
12.140287,5.9156785
12.122168,5.931522
11.8921,5.748136
12.008035,5.9050617
11.920796,5.7371554
12.826607,6.268465
12.422825,6.081609
11.901528,5.7527075
12.5700445,6.0142636
12.131054,5.9196544
12.053365,5.974732
12.350491,6.0716424
11.924107,5.750129
12.252826,6.093073
12.301518,8.095712
12.139267,5.9231653
12.527872,6.04991
12.437028,6.023356
12.275724,6.777555
11.894973,5.7530565
12.227524,5.893186
11.925044,5.745467
11.924707,5.723743
12.362924,6.0519557
11.8740835,5.7597675
11.83638,5.7008705
12.084506,5.9852805
12.3156185,6.077038
12.7333355,6.2639194
12.130243,5.8922577
12.8412895,6.275593
12.019267,6.0109587
12.310832,6.7977395
12.773191,6.314359
12.717025,8.390695
12.220161,6.851772
12.279592,6.054283
12.2315235,6.1856713
12.385865,6.569025
12.65963,8.191537
12.275256,6.827773
11.880169,5.7381563
12.374366,6.5719543
12.203708,5.9258704
11.860431,5.7802277
11.900536,5.750948
11.85116,5.785053
12.483944,6.6358566
12.309073,6.0766973
12.272919,6.753958
11.825341,5.751402
12.35065,6.5629506
11.990723,8.042443
12.708937,6.2518945
11.881594,5.7895656
11.8484535,5.6893926
12.217853,6.7835164
11.913031,5.70959
12.738326,6.222422
12.133747,6.100741
11.884142,5.785653
11.879284,5.787962
12.699531,6.2221317
12.078732,5.9781303
12.350656,6.0753994
11.915557,5.775679
12.155012,5.8936543
11.882115,5.7904205
12.11145,5.894025
12.390637,6.067847
12.122544,5.91331
11.852996,5.7088127
11.91196,5.7343254
12.218577,6.886358
12.441059,6.623254
11.925906,5.6962633
12.131167,5.861486
12.282757,6.0765185
12.270194,6.7976613
12.133372,5.9314785
12.204751,6.2954125
12.065335,5.8829665
12.06263,6.2537436
12.25545,6.7524257
11.902043,5.777011
12.118165,5.9277005
12.413127,6.075991
12.49243,6.0136228
12.25248,6.1465855
11.9042,5.7830586
11.977841,5.720381
12.420571,6.13633
11.910347,5.653593
12.267373,6.7596035
12.1207285,5.9262147
12.099919,5.8949256
12.134983,5.883282
12.122928,5.9343
11.921706,5.7300515
11.9915085,5.7365804
12.018281,5.7089934
12.134983,5.883282
12.160791,5.8892055
12.150635,5.9365993
11.991301,5.7221727
12.134395,5.9365935
12.000464,5.7298393
12.189168,6.8134556
12.356098,6.211194
11.969991,5.7726254
12.385666,6.583036
12.269819,6.7557654
12.411276,6.649055
11.940326,5.7478113
12.447366,6.025871
11.989552,5.735289
12.006262,5.702103
12.033198,5.93837
12.28825,6.2180886
12.551653,6.2111998
12.320895,6.2202387
11.94815,5.7434363
12.044706,5.937961
12.139615,5.9337792
11.930968,5.795984
12.438604,6.190393
12.207144,6.232625
12.1996765,6.2757573
12.215973,6.2486005
12.016609,5.7268524
12.960597,6.2567863
12.016638,5.7326446
12.065472,5.9464574
12.377914,6.6229405
12.0669565,6.0041847
12.888243,6.268047
12.234046,6.84995
12.396957,6.5678554
12.857598,6.2660947
12.28471,6.7478886
12.305467,6.386299
12.273585,6.763039
12.566942,5.9374046
12.136696,5.600288
12.136822,5.6601467
12.207345,5.894992
12.170019,6.3309712
12.108335,5.6388016
12.161544,5.8997846
12.382077,6.568934
12.158809,5.8992515
12.146187,5.6398973
12.13153,5.6282735
12.492437,6.0866146
12.1849785,6.2903156
12.142708,5.659969
12.219526,5.879044
12.178179,5.901185
12.160566,5.586851
12.91004,6.293654
12.103037,5.693008
12.125541,5.935414
12.3508415,6.757261
12.974782,6.355411
12.632644,6.0179815
12.289817,6.742944
12.369262,6.571471
12.090885,5.650871
12.267637,5.781291
12.17102,5.624913
12.316327,6.807753
12.157686,5.897866
12.103822,5.6779613
12.1497755,5.928102
12.1092415,5.7085443
12.190881,5.856589
12.138027,5.908047
12.366329,6.6237555
12.418939,6.612545
12.350021,6.615299
12.15284,5.92977
12.407212,6.5749044
12.157922,5.9156065
12.125326,5.8944163
12.226733,6.186981
12.159679,5.9907627
12.276446,5.560023
12.142848,5.8782167
12.1464615,5.6670036
12.675004,6.031178
12.139255,5.8920326
12.17424,5.8984966
12.165302,5.909612
12.311887,6.377056
12.11256,5.65866
12.157598,5.9102306
12.357472,6.5590334
12.621409,5.916835
12.529528,6.015666
12.398276,6.5919647
12.166092,6.2427697
12.324817,6.5715814
12.14538,5.8723
12.213072,5.5247717
12.153772,5.9066787
12.150826,5.6392956
12.237521,6.2054787
12.267128,6.7444296
12.132137,5.657381
12.238487,5.8630195
12.209296,5.7832313
12.254156,6.164739
12.185532,5.628677
12.359816,6.568302
12.173562,5.9000034
12.16462,5.633265
12.222704,6.7558293
12.205948,5.896472
12.220455,5.809234
12.156139,5.884037
12.190802,5.6267166
12.202849,5.9684114
12.118572,6.2616625
12.261663,6.760916
12.349074,6.0883045
12.1481905,5.888297
12.153227,5.653752
12.184362,5.889357
12.176801,5.665326
12.163876,5.9085784
12.379893,6.5678964
12.269001,6.766388
12.1627655,5.669526
12.265839,6.7960157
12.278663,6.76267
12.373459,6.029778
12.3189,6.367549
12.221628,6.800155
12.105996,6.218193
12.175111,5.8677416
12.094587,5.6959553
12.261271,5.854074
12.117478,5.694803
12.250316,6.169779
12.529772,6.0769963
12.1982765,5.864718
12.190807,5.8749638
12.209392,5.8782935
12.036293,5.817107
11.999813,5.677955
12.0971985,5.7549376
12.101671,5.766005
12.279732,6.551399
12.187606,5.892338
12.125695,5.7107058
11.957475,5.8455243
12.247581,6.785776
12.23619,6.752083
11.936867,6.4545255
12.062206,5.7372184
12.105682,6.2085605
12.223249,6.7661095
12.196666,5.8766227
12.323538,6.85117
12.323538,6.85117
12.131827,5.690502
12.278475,6.5723314
12.027831,6.2102933
12.119657,5.7171917
12.126537,6.13047
12.184912,5.881894
12.139615,5.913288
12.160188,5.839923
12.024913,5.7599735
12.105331,5.720804
12.230217,6.7533364
11.997266,5.8420367
12.1866,5.8529463
12.226267,6.7471204
11.712319,6.173392
12.071153,6.197341
11.732718,6.1715407
12.187528,6.776166
11.6972275,6.1909895
12.183968,6.788199
12.010877,6.005609
12.307801,6.595911
12.063743,6.050809
12.040087,6.382629
11.702819,6.218156
12.024777,6.0344043
12.235974,6.51995
11.681494,6.172421
12.182761,6.266655
12.022559,5.986365
11.965305,6.3074083
12.164737,6.2535133
12.221547,6.503523
12.261419,6.8566175
12.08203,5.95611
12.075531,6.036937
12.105261,6.058721
12.188454,6.5175705
12.099942,5.996816
12.15262,6.257437
11.763742,6.1980195
12.020768,6.0394087
12.022999,6.0423822
12.091942,5.9455214
12.189185,6.7716293
12.08203,5.95611
12.09424,5.9986567
12.188585,6.7692366
11.980093,6.033423
12.085166,5.9511724
12.021267,6.0115814
11.69345,6.1301956
12.044911,6.0288353
11.985178,5.985404
12.008354,6.0562634
12.086587,6.0714564
12.017224,6.385561
11.972587,6.3656354
11.65228,6.218636
11.722688,6.2051296
11.734463,6.1976924
11.979359,6.3590693
12.023447,6.0348277
12.024447,6.049596
11.705096,6.191689
12.0412,6.5925975
12.013003,6.275924
12.09655,5.990182
11.978735,6.324329
11.914909,6.2546253
12.02112,6.0168996
11.999647,6.3927712
12.140025,6.278752
11.999433,6.150355
12.1727915,6.585703
11.981364,6.5701737
12.004754,6.1393967
12.113367,6.5073385
12.152127,6.48954
11.984168,6.1449313
12.146104,6.316016
11.729067,6.2717686
12.023221,6.46542
12.167672,6.332634
11.983333,6.5476933
12.140404,6.5045657
11.999828,6.130889
12.139372,6.4353857
11.993559,6.481522
11.993559,6.481522
11.971993,6.143973
11.952893,6.434124
11.922648,6.4815617
12.091042,6.3600698
12.215926,6.4884486
12.17455,6.363981
12.160602,6.775629
12.043927,6.0683813
11.943485,6.465098
11.610052,6.2197337
11.98476,6.5602894
11.711972,6.215937
11.939565,6.4460855
12.023737,6.1211586
12.046912,6.3943934
11.716444,6.220898
12.115251,6.308536
12.135705,6.4956036
12.165805,6.5501513
14.693469,9.9831705
12.170198,6.794529
11.9798765,6.5448284
11.974169,6.2169347
12.056136,6.1421485
12.174565,6.497831
14.729695,9.90046
12.179806,6.771427
12.013221,6.0577536
14.545124,9.91018
11.742406,6.235137
14.7169285,9.833294
11.716275,6.24515
11.706394,6.1759353
12.20661,6.788126
12.19859,6.956703
11.616431,6.210288
11.747417,6.2531853
12.171278,6.522613
12.009299,6.058373
12.209847,6.5095243
11.959344,6.5061045
11.699679,6.2066674
12.140954,6.307905
12.048857,6.1050525
12.236573,6.815079
12.028242,6.140036
11.994679,6.15247
12.149655,6.8050933
11.9389715,6.6569467
12.019291,6.4132247
11.725023,6.31411
11.741925,6.335571
12.007889,6.5434675
12.162338,6.3322144
11.69818,6.2956233
11.989732,6.5700235
12.185767,6.782909
11.929096,6.279667
11.738085,6.2927036
11.738148,6.2986403
12.04785,6.400389
11.745025,6.302184
12.105203,6.341294
11.700967,6.315215
11.745025,6.302184
12.17247,6.608382
12.094528,6.510799
12.067449,6.3919363
11.7456255,6.3530827
11.898948,6.4573426
11.751296,6.33612
12.048468,6.8125234
12.015742,6.5345306
12.141875,6.765855
12.141875,6.765855
12.093792,6.416781
11.943886,6.6375637
11.746699,6.3371067
11.992249,6.585611
11.719368,6.414442
11.735029,6.3493285
12.158951,6.798378
12.125683,6.7926817
12.125683,6.7926817
12.125683,6.7926817
12.125683,6.7926817
12.125683,6.7926817
12.125683,6.7926817
12.125683,6.7926817
12.125683,6.7926817
11.896425,6.4631658
12.134365,6.7948704
12.135891,6.772989
11.992246,6.57928
11.822948,6.442347
11.768016,6.3538914
12.061238,6.459999
12.073613,6.3569107
11.798357,6.394943
12.153777,6.759963
11.780101,6.3747954
12.154231,6.344047
11.777,6.372221
12.002504,6.5821357
12.090824,6.366773
11.937917,6.447393
12.153507,6.7569633
11.753728,6.3899307
11.905298,6.492563
12.059047,6.5726094
11.979678,6.5230517
12.05871,6.3815928
11.949481,6.5328226
11.871822,6.515736
12.147564,6.750356
12.145922,6.320398
12.054081,6.3858376
11.87769,6.501708
11.762548,6.3706617
12.06637,6.3931923
11.891295,6.3426414
11.9726925,6.5769796
12.105211,6.824486
11.762085,6.3644204
12.106344,6.764965
12.00346,6.568268
12.164923,6.502463
11.972462,6.5014944
12.0316305,6.5076737
11.8318405,6.3206825
11.933432,6.5325737
11.985352,6.51807
12.0214815,6.478982
12.147033,6.7429686
11.88312,6.482658
12.154561,6.7538586
11.794619,6.3493094
11.789259,6.396316
12.002411,6.585772
12.01267,6.4929295
11.999551,6.573985
12.196821,6.5723124
11.8362465,6.5499454
11.946557,6.5164933
11.906156,6.482006
11.7880125,6.3583307
12.007124,6.505671
11.952335,6.4532537
11.778576,6.4062514
11.975014,6.5141745
11.744625,6.3704157
11.7603445,6.330163
11.936338,6.5531244
12.034749,6.52016
11.726322,6.384476
12.002049,6.5869284
12.140274,6.7767963
11.759169,6.3872943
12.117716,6.5319405
12.027696,6.5896115
11.917082,6.5702524
11.973659,6.4845977
11.734665,6.300639
12.086008,6.556104
11.7071,6.4064746
11.7849245,6.3724866
14.445864,9.966012
14.6213255,10.311486
14.555601,9.929127
14.660501,10.102461
14.449713,10.158631
14.550824,9.983862
14.761045,10.200965
14.712297,10.057667
14.501674,10.056352
14.416954,9.614137
14.389418,9.887178
14.68756,10.101321
14.69999,10.126466
14.576662,10.027489
14.663496,10.106146
14.669409,10.111191
14.6113205,10.333007
14.610377,10.3036785
14.58923,10.313493
14.567666,10.025994
14.538072,10.055397
14.680633,10.084167
14.629239,10.139044
14.523703,10.024711
14.670116,10.119432
14.782233,10.201759
14.559749,9.953409
14.462366,9.959506
14.398242,9.593123
14.672504,10.081628
14.764728,10.141503
14.456551,9.574996
14.67423,10.039204
14.459186,10.0905485
14.405394,9.605574
14.397659,9.585932
14.649227,10.101886
14.586175,10.332794
14.657784,10.092599
14.529318,9.859813
14.655581,10.0999365
14.494102,10.005971
14.605966,10.336688
14.511691,10.074711
14.676808,10.1149235
14.703663,10.126783
14.415869,9.619762
14.495455,10.083634
14.345538,9.871535
14.445267,10.023752
14.522571,10.129845
14.735811,10.073773
14.523302,10.016835
14.587352,10.050152
14.616799,10.33286
14.532722,10.014168
14.4275675,9.612768
14.412785,9.944145
14.69112,10.116125
14.467269,9.979759
14.745499,10.05131
14.646185,10.124267
14.502756,9.960781
14.610516,10.289398
14.600632,10.376388
14.482363,9.958401
14.409062,9.608003
14.48253,10.066897
14.41915,9.604326
14.424277,9.6203165
14.489308,10.075219
14.574029,10.073745
14.426081,9.601058
14.580996,10.3375845
14.582644,10.349189
14.393789,10.067042
14.507966,10.041421
14.584962,10.34145
14.400018,9.975267
14.459439,9.97313
14.42499,9.585496
14.708461,10.0760355
14.695366,10.083218
14.61324,10.026113
14.574728,10.336591
14.629854,10.452021
14.405396,9.604632
14.45461,10.1209135
14.584812,10.32367
14.567467,10.02968
14.533954,10.018069
14.544787,10.019446
14.66778,10.091614
14.622018,10.368764
14.675736,10.176268
14.457084,9.993472
14.430749,9.592965
14.638123,10.301282
14.704963,10.107639
14.427931,9.596861
14.680761,10.0859785
14.733897,10.107333
14.633941,10.157962
14.705888,10.100879
14.452361,9.925919
14.686999,10.098532
14.454345,10.065874
14.50644,10.048537
14.608399,10.333399
14.6937475,10.095026
14.54716,9.993475
14.67589,10.083474
14.707453,10.104696
14.473531,10.001944
14.590819,10.363968
14.724465,10.09704
14.702153,10.063304
14.441131,10.009765
14.654222,10.1184
14.39965,9.53502
14.3932295,9.5362
14.450523,9.572522
14.404596,9.60507
14.705365,10.097111
14.476307,10.12358
14.399692,10.037647
14.394172,10.007817
14.59885,10.378446
14.470283,10.089702
14.606542,10.100658
14.640092,10.398218
14.456582,8.347705
14.438308,10.010206
14.602927,10.038723
14.412176,9.598587
14.607378,10.091505
14.46368,10.146301
14.570907,10.344492
14.440532,10.136727
14.354002,8.641141
14.619879,10.185316
14.468029,10.059891
14.578999,10.104014
14.259713,8.741016
14.511706,10.182582
14.431571,9.994053
14.618398,10.098526
12.161417,6.8587704
14.46122,10.057926
14.565569,10.343085
14.493783,10.03188
14.593572,10.096224
14.583842,10.326704
14.463902,10.064575
14.552155,10.1362295
14.636347,10.14467
14.491273,10.004585
14.688049,8.3789835
14.594842,10.398965
14.5743885,10.33024
18.01902,3.8287845
14.2059765,9.916533
14.400112,10.199181
14.55521,10.386685
14.4768,10.024958
18.022348,3.8224533
18.013165,3.8834102
14.533326,10.403178
14.584813,10.150509
14.462603,10.170439
14.3923645,10.033798
14.450058,10.147993
14.38974,9.573566
14.320522,10.03416
14.540067,10.394777
14.465625,10.47805
14.521689,10.162537
14.536836,10.415344
14.591942,10.100652
14.364829,10.152159
14.452341,10.110745
14.587092,10.375148
14.428508,10.148471
14.46279,9.917503
14.587054,10.46149
14.614201,10.43814
14.570012,10.339753
14.471907,10.071497
17.870043,4.109025
14.632389,10.069004
14.404292,9.557595
14.557819,10.339411
14.649663,10.053758
14.610525,9.840473
14.60049,10.360772
14.424555,10.002148
14.538093,10.372899
14.412857,9.614108
14.5523,10.337565
14.583147,10.318371
14.590052,10.38806
14.659442,10.109929
14.445237,10.022486
14.567707,10.347855
14.714984,10.138755
17.599482,4.416205
17.541147,4.407497
14.5895405,10.369124
14.701397,10.108989
14.492613,10.040954
14.441347,9.566526
14.565422,10.347051
14.406414,9.989156
14.558168,10.3442335
14.389185,9.584721
14.48061,10.059424
14.44326,10.11345
17.846241,4.0241866
14.640066,10.26365
14.610089,10.241097
14.619033,10.06247
14.58423,10.277244
14.511615,10.152045
14.597055,10.289651
14.618941,10.309402
14.724142,10.032555
14.589949,10.269098
14.622734,10.0770445
14.607363,10.296783
14.607363,10.296783
14.653372,10.082744
14.50003,10.11547
14.592749,10.270719
14.788672,9.973655
14.587004,10.271682
14.524852,10.088717
14.422266,9.704844
14.509743,10.053998
14.534593,10.054131
14.679062,10.029001
14.540443,10.06343
14.72004,10.035729
14.58827,10.191138
14.681193,10.024088
14.604943,10.279571
14.706752,10.030177
14.671223,10.020385
14.542603,10.060974
14.478215,9.75578
14.520974,10.101849
14.592416,10.149868
14.52948,10.088571
14.680708,10.022588
14.695791,9.985818
14.745259,9.932397
14.593756,10.195488
14.566461,10.236395
14.372234,10.152101
14.579843,10.170704
14.54748,10.218205
14.493654,10.151918
14.681112,10.140402
14.57922,10.057597
14.700543,10.002305
14.56177,10.214861
14.738955,9.951425
14.695621,10.325017
14.543213,10.085393
14.61872,10.266698
14.547171,10.217799
14.553571,10.189448
14.559098,10.235273
14.788526,9.935611
14.560812,9.948472
14.557123,10.210683
14.609867,10.212106
14.5697155,10.269625
14.518154,10.056988
14.532244,9.786554
14.459313,10.035963
14.643746,10.025931
14.425286,10.028854
14.406621,10.088764
14.643921,10.355407
14.671497,10.027205
14.482358,9.942588
14.758224,10.218265
14.598867,10.357445
14.482358,9.942588
14.405943,10.000841
14.648824,10.027215
14.56035,10.308446
14.505257,10.367037
14.605005,10.328556
14.576057,10.327187
14.584076,10.358272
14.6811495,10.007171
14.592476,10.065337
14.574568,10.300717
14.5912485,10.312583
14.671353,9.956292
14.683694,10.108314
14.552765,10.364479
14.661645,10.000161
14.667131,10.014003
14.547781,10.025819
14.459866,9.987495
14.603222,10.2618685
14.743587,10.0499525
14.511854,10.023591
14.656984,10.003628
14.658439,10.005485
14.673605,10.008724
14.5365715,10.033196
14.521504,10.053705
14.547783,9.984859
14.486197,9.758044
14.583903,10.260004
14.639487,10.377127
14.433621,9.964637
14.578497,10.273069
14.485347,10.018664
14.642591,10.132758
14.58658,10.092134
14.587584,10.067266
14.599682,10.304456
14.577638,10.337775
14.651344,10.007221
14.492861,9.991371
14.525205,10.146374
14.478749,9.746588
14.584429,10.263401
14.468324,10.089847
14.587122,10.2713785
14.614774,10.052575
14.500903,10.052472
14.587584,10.067266
14.588035,10.270859
14.521779,10.0561495
14.594371,10.289085
14.65923,10.00704
14.57344,10.018528
14.456151,10.041805
14.503539,10.267964
14.49296,10.0662155
14.705,10.130257
14.531879,10.05009
14.518254,9.959252
14.437626,10.04359
14.4680395,10.043321
14.535212,10.044395
14.632227,10.006276
14.619018,9.968768
14.602867,9.866098
14.466449,9.701275
14.486854,9.670546
14.514977,10.069759
14.508777,10.360287
14.632297,9.99133
14.49961,10.005037
14.578777,10.263402
14.671402,10.275969
14.761608,9.889625
14.6579,10.020482
14.472865,10.018234
14.533939,9.9499235
14.51156,10.320775
14.500106,9.75062
14.440033,10.026749
14.465667,9.996625
14.521444,10.3509655
14.523196,10.304735
14.583849,10.005632
14.55513,10.29793
14.505066,10.393635
14.455054,9.815827
14.459796,10.437648
14.508649,9.903615
14.454586,9.986987
14.538436,10.331212
14.468013,9.992763
14.400564,9.897942
14.645576,10.00374
14.412154,10.034105
14.643956,10.240482
14.517971,10.350584
14.559839,10.016363
14.585685,9.978838
14.5692625,10.012548
14.42688,9.77622
14.525584,10.36431
14.533624,10.33731
14.511674,10.0024605
14.525584,10.36431
14.486686,10.369939
14.466331,9.78542
14.565523,10.01094
14.509476,10.024251
14.330621,9.9731655
14.413736,9.993078
14.361563,10.071935
14.4536915,9.967556
14.518723,10.42758
14.544926,10.341637
14.377637,9.73929
14.388884,9.999955
14.566915,10.006596
14.51002,9.918637
14.429952,9.783506
14.386009,9.984485
15.754065,7.517361
14.561841,9.95965
14.561201,9.975388
14.627079,10.303995
14.514741,10.328587
14.390703,9.724762
14.520065,9.90393
14.550986,9.963747
14.540937,9.974429
14.445288,9.840625
14.520065,9.90393
15.892524,7.45145
14.547769,10.121052
14.38578,10.015599
14.513204,10.06122
14.427247,9.669861
14.426025,10.023638
14.489183,10.001393
14.579104,10.289071
14.570984,9.865191
14.343862,9.964007
14.357594,9.99414
15.805314,7.450261
14.389615,9.7536955
14.36006,9.711623
14.3885975,9.941149
14.577477,9.917263
14.349208,9.677842
14.463558,9.934941
14.393534,9.67992
14.371055,9.85687
14.292336,9.765201
14.524652,9.9524145
14.577567,9.983334
14.544998,9.965824
14.592131,9.920715
14.610734,9.868685
14.684125,9.928712
14.3395195,9.569262
14.300974,9.863729
14.410167,9.692096
14.330531,9.786704
14.339563,9.835803
14.576622,9.871013
14.385651,9.758995
14.412564,9.893287
14.582753,9.856869
14.578414,9.846534
14.580752,9.840726
14.574974,9.795209
14.40327,9.741586
14.60505,10.143544
14.229655,9.618514
11.485579,13.29183
14.619873,9.883818
14.516427,9.685299
14.523751,9.853944
14.4857235,9.876382
14.443508,9.883697
14.584747,9.824325
14.482101,10.197228
14.56503,9.805309
14.490886,9.85559
14.36562,9.677322
14.515097,9.720027
14.492763,10.053829
14.500975,10.150834
14.521094,9.820715
14.632877,9.740596
14.410444,9.646007
14.5646305,9.806054
14.4143305,9.88496
14.523139,9.839693
14.534408,9.778255
14.572742,9.791505
14.320482,9.7104
14.452071,10.18605
14.402252,9.717704
14.442007,9.847541
14.46344,9.714308
14.29233,9.774863
14.446138,10.230405
14.443152,9.807307
14.316208,9.826129
14.518044,9.826537
14.423642,9.885993
14.333815,9.755084
14.331821,9.78318
14.370382,9.766494
14.555297,9.763477
14.329881,9.828122
14.511931,9.84982
14.477679,9.731112
14.4334135,9.793935
14.397534,10.229957
14.532949,9.840148
14.494828,9.829243
14.3499775,9.825847
14.426732,10.211343
14.472338,9.704283
14.452446,9.874424
14.427967,9.879662
14.300708,9.845912
14.37398,9.778533
14.45729,9.787038
14.589318,9.904047
14.310481,9.77305
14.455133,9.831147
14.423817,9.852566
14.452995,9.863657
14.4742155,9.814635
14.34171,9.923187
14.2915125,9.741801
14.467461,9.839836
14.402267,9.834656
14.456797,9.867273
14.415538,9.880187
14.455624,9.863271
14.45144,9.855696
14.419587,9.771541
14.4226465,10.230213
14.483187,9.825403
14.423517,9.844937
14.4483795,9.862345
14.404712,9.852286
14.407946,10.210311
14.426404,10.227983
14.451816,9.876717
18.0479,3.976935
18.131645,3.8955004
18.159018,3.8179474
18.043604,3.9883924
18.08518,4.0041385
18.089561,3.8477285
18.002604,3.839906
18.105825,3.8821292
18.082436,3.84964
18.084354,4.0371046
18.069319,3.9050126
18.054613,4.083583
17.98834,4.055798
18.073708,3.9199889
17.91133,3.8543735
18.18418,3.8224177
18.055275,3.8030689
18.145544,3.8525622
17.92983,3.852299
18.02516,3.9915679
18.04292,3.987416
17.970585,3.9186146
18.08668,4.028867
18.001638,3.8172324
18.155228,3.833822
18.123564,3.6950889
17.969044,3.857574
18.01316,3.9885793
18.204653,4.078572
18.162012,3.881994
17.925133,3.8825462
17.918243,3.8721573
18.20166,3.8576982
18.167826,3.8398702
17.840933,3.8402631
18.121918,3.8710487
18.157827,3.8373005
18.136356,3.9370334
18.029602,3.9846752
18.080225,3.8870077
18.037247,3.9696786
18.221087,3.77289
18.096832,3.9026208
18.18329,3.8133328
18.160234,3.8335593
17.838707,3.8780072
18.154633,3.8504417
18.121176,3.9266353
17.988234,3.8408477
18.143219,3.8097508
18.106457,3.8287234
18.035124,3.951051
17.84188,3.8988814
18.202518,3.7896483
18.035593,3.9494252
18.019306,3.8189278
18.04137,3.970023
17.909296,3.7027063
18.162954,3.8148282
18.047466,3.9588854
17.883003,3.827882
18.036627,3.967093
18.171497,3.8446035
